Cliente;Grupo;Dominio;IP;OS;Servidor;Ambiente
BSJ;Producción1;bancosanjuan.net;172.20.73.15;Microsoft Windows 11 (64-bit);ABSPREPROD15DKP;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.6;Microsoft Windows Server 2012 (64-bit);DB6VRT-PRE;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.143;Microsoft Windows Server 2019 (64-bit);DEVABS143PREP;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.13;Microsoft Windows 11 (64-bit);DKPREPROD13VRT;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.78;Microsoft Windows Server 2019 (64-bit);NTS78ABSPREP;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.80;Microsoft Windows Server 2016 or later (64-bit);NTS80VRT_TMP;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.14;Microsoft Windows Server 2012 (64-bit);PROB14ABSPREP;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.23;Microsoft Windows Server 2012 (64-bit);PROBDB23ABSPREP;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.123;Microsoft Windows Server 2022 (64-bit);PROBDB23SRV;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.24;Microsoft Windows Server 2022 (64-bit);PROBWEB24ABSPREP;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.142;Microsoft Windows Server 2019 (64-bit);RTABS142PREP;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.62;Microsoft Windows Server 2019 (64-bit);SIDB62ABSPREP;PreProducción
BSJ;Producción1;bancosanjuan.net;172.20.73.51;Microsoft Windows Server 2019 (64-bit);UNISYS51ABSPREP;PreProducción
BSJ;Producción2;bancosanjuan.net;172.20.4.118;Microsoft Windows Server 2019 (64-bit);BDLINK118VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.33;Microsoft Windows Server 2019 (64-bit);COMX33SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.4;Microsoft Windows Server 2012 (64-bit);DB04VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.86;Microsoft Windows Server 2019 (64-bit);DB15VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.108;Microsoft Windows Server 2012 (64-bit);DB6VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.97;Microsoft Windows Server 2022 (64-bit);DB97SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.31;Microsoft Windows Server 2012 (64-bit);DBRDM31VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.33;Microsoft Windows Server 2022 (64-bit);GRAFO33VRT;Producción
BSJ;Producción2;bancosanjuan.net;202.1.1.113;Microsoft Windows Server 2022 (64-bit);NTS101DCS;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.27;Microsoft Windows Server 2012 (64-bit);NTS126BVRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.119;Microsoft Windows Server 2019 (64-bit);NTS19;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.28;Microsoft Windows Server 2012 (64-bit);NTS28VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.149;Microsoft Windows Server 2008 R2 (64-bit);NTS33VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.61;Microsoft Windows Server 2012 (64-bit);NTS60BVRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.9;Microsoft Windows Server 2012 (64-bit);NTS9VRT;Producción
BSJ;Producción2;bancosanjuan.net;139.1.1.33;Microsoft Windows Server 2022 (64-bit);NTSMDC06;Producción
BSJ;Producción2;bancosanjuan.net;172.21.21.51;Microsoft Windows Server 2012 (64-bit);SEGINFOSHP;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.95;Microsoft Windows Server 2016 or later (64-bit);TRK95VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.30.51;Microsoft Windows Server 2019 (64-bit);UNISYSTAS51VRT;Producción
BSJ;Producción2;dmz.com;10.0.0.118;Microsoft Windows Server 2012 (64-bit);W2S118;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.240;Microsoft Windows Server 2019 (64-bit);4DBAS240SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.203;Microsoft Windows Server 2019 (64-bit);BSJDRPPXY01;Producción
BSJ;Producción2;bancosanjuan.net;172.20.14.61;Microsoft Windows 11 (64-bit);caja-003;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.184;Microsoft Windows 10 (32-bit);FATCA;Producción
BSJ;Producción2;bancosanjuan.net;172.21.15.234;Microsoft Windows Server 2012 (64-bit);NTS020PRT;Producción
BSJ;Producción2;bancosanjuan.net;202.1.100.200;Microsoft Windows Server 2016 or later (64-bit);NTS100PRX1;Producción
BSJ;Producción2;bancosanjuan.net;202.1.2.201;Microsoft Windows Server 2016 or later (64-bit);NTS102PRX2;Producción
BSJ;Producción2;bancosanjuan.net;202.1.3.202;Microsoft Windows Server 2022 (64-bit);NTS103PRX2;Producción
BSJ;Producción2;bancosanjuan.net;202.1.5.239;Microsoft Windows Server 2016 (64-bit);NTS105PRT;Producción
BSJ;Producción2;bancosanjuan.net;202.1.6.201;Microsoft Windows Server 2016 or later (64-bit);NTS106PRX2;Producción
BSJ;Producción2;bancosanjuan.net;202.1.7.239;Microsoft Windows Server 2012 (64-bit);NTS107PRT;Producción
BSJ;Producción2;bancosanjuan.net;202.1.13.239;Microsoft Windows Server 2016 (64-bit);NTS113PRT;Producción
BSJ;Producción2;bancosanjuan.net;202.1.19.200;Microsoft Windows Server 2016 or later (64-bit);NTS119PRX1;Producción
BSJ;Producción2;bancosanjuan.net;172.21.69.239;Microsoft Windows Server 2019 (64-bit);NTS203PRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.169;Microsoft Windows Server 2022 (64-bit);NTS46VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.177;Microsoft Windows Server 2008 R2 (64-bit);NTS57VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.219;Microsoft Windows Server 2022 (64-bit);PRA219SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.14.66;Microsoft Windows 11 (64-bit);TES-002;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.65;Microsoft Windows 10 (64-bit);WIN10PIVOT65;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.63;Microsoft Windows Server 2019 (64-bit);WSUS63VRT;Producción
BSJ;Producción2;SitioEmpresas.bsj;192.168.200.101;Microsoft Windows Server 2022 (64-bit);DCSEMP02;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.136;Microsoft Windows Server 2012 (64-bit);MERCAPDB136VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.2;Microsoft Windows Server 2016 or later (64-bit);MSEXC02VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.250;Microsoft Windows Server 2019 (64-bit);SNMPC250SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.120;Microsoft Windows Server 2019 (64-bit);SRV120VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.56;Microsoft Windows Server 2019 (64-bit);APEXONE56SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.19;Microsoft Windows Server 2016 or later (64-bit);APPS19VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.94;Microsoft Windows Server 2022 (64-bit);APPV04SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.111;Microsoft Windows Server 2019 (64-bit);BRS111SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.216;Microsoft Windows 11 (64-bit);BSJSOCORP216DKP;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.112;Microsoft Windows Server 2019 (64-bit);CC111SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.77;Microsoft Windows Server 2022 (64-bit);DHCP77SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.155;Microsoft Windows Server 2022 (64-bit);FS-COM155;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.153;Microsoft Windows Server 2022 (64-bit);FS-OPERAC153;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.48;Microsoft Windows Server 2019 (64-bit);GOA48SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.198;Microsoft Windows Server 2012 (64-bit);INTRANETUSERS;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.12;Microsoft Windows Server 2019 (64-bit);MCK12VRT;Producción
BSJ;Producción2;bancosanjuan.net;202.1.15.113;Microsoft Windows Server 2022 (64-bit);NTS115DCS;Producción
BSJ;Producción2;bancosanjuan.net;202.1.16.113;Microsoft Windows Server 2022 (64-bit);NTS116DCS;Producción
BSJ;Producción2;bancosanjuan.net;202.1.20.113;Microsoft Windows Server 2022 (64-bit);NTS120DCS;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.174;Microsoft Windows Server 2012 (64-bit);NTS174VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.21.204.113;Microsoft Windows Server 2022 (64-bit);NTS204DC;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.152;Microsoft Windows Server 2008 R2 (64-bit);NTS77VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.118;Microsoft Windows Server 2012 (64-bit);NTS82VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.88;Microsoft Windows Server 2012 (64-bit);NTS88VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.74;Microsoft Windows Server 2019 (64-bit);PAI74SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.242;Microsoft Windows Server 2019 (64-bit);PIVOT242SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.21.21.17;Microsoft Windows Server 2012 (64-bit);prtaudit;Producción
BSJ;Producción2;bancosanjuan.net;172.20.8.32;Microsoft Windows Server 2022 (64-bit);PRXVBK32SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.8.37;Microsoft Windows Server 2022 (64-bit);PRXVBK37SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.38;Microsoft Windows Server 2022 (64-bit);REPOPAI38SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.8.3;Microsoft Windows Server 2012 (64-bit);VMDB03;Producción
BSJ;Producción2;bancosanjuan.net;172.20.8.10;Microsoft Windows Server 2022 (64-bit);VMPROXY10SQL;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.130;Microsoft Windows 11 (64-bit);BSJCORP130DKP;Producción
BSJ;Producción2;petersen.corp;172.20.1.69;Microsoft Windows Server 2022 (64-bit);ENGAGEMD;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.61;Microsoft Windows Server 2019 (64-bit);JUD61SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.14.121;Microsoft Windows Server 2012 (64-bit);NTS021SAM;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.20;Microsoft Windows Server 2022 (64-bit);NTS20VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.1.129;Microsoft Windows Server 2012 (64-bit);NTS502V;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.53;Microsoft Windows Server 2012 (64-bit);SCO53VRT;Producción
BSJ;Producción2;bancosanjuan.net;172.20.4.58;Microsoft Windows Server 2019 (64-bit);SI58SRV;Producción
BSJ;Producción2;bancosanjuan.net;172.20.72.191;Microsoft Windows Server 2022 (64-bit);SW191DRS;Producción
BSJ;Producción2;SitioEmpresas.bsj;10.0.0.70;Microsoft Windows Server 2012 (64-bit);WS70VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.238;Microsoft Windows 10 (32-bit);ACCESO238VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.74;Microsoft Windows Server 2019 (64-bit);APIDMEDIA74SRV;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.250;Microsoft Windows Server 2016 or later (64-bit);APPTI250VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.49;Microsoft Windows Server 2019 (64-bit);ATE49SRV;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.45;Microsoft Windows Server 2022 (64-bit);BMC45SRV;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.11;Microsoft Windows Server 2019 (64-bit);BRS11SRV;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.131;Microsoft Windows 11 (64-bit);BSJCORP131DKP;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.204;Microsoft Windows Server 2019 (64-bit);BSJDRPPXY02;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.217;Microsoft Windows 11 (64-bit);BSJSOCORP217DKP;Producción
BSJ;Producción3;bancosanjuan.net;172.20.14.63;Microsoft Windows 11 (64-bit);caja-004;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.148;Microsoft Windows Server 2022 (64-bit);CC148SRV;Producción
BSJ;Producción3;bancosanjuan.net;172.20.14.1;Microsoft Windows Server 2022 (64-bit);CSMH01SRV;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.80;Microsoft Windows Server 2022 (64-bit);DB10VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.16;Microsoft Windows Server 2019 (64-bit);DB16VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.77;Microsoft Windows Server 2016 or later (64-bit);DB7VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.79;Microsoft Windows Server 2016 or later (64-bit);DB9VRT;Producción
BSJ;Producción3;dmz.com;10.0.0.11;Microsoft Windows Server 2022 (64-bit);DC01DMZ;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.55;Microsoft Windows Server 2016 or later (64-bit);DEEP55VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.218;Microsoft Windows Server 2019 (64-bit);DLOGS218SRV;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.138;Microsoft Windows Server 2019 (64-bit);ETSDB38VRT;Producción
BSJ;Producción3;root.bsj;172.20.139.1;Microsoft Windows Server 2022 (64-bit);FRDBSJ01DC;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.157;Microsoft Windows Server 2022 (64-bit);FS-FINAN157;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.159;Microsoft Windows Server 2022 (64-bit);FS-RHMRO159;Producción
BSJ;Producción3;dmz.com;10.0.0.47;Microsoft Windows Server 2019 (64-bit);GOAD47SRV;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.110;Microsoft Windows Server 2019 (64-bit);HK110SRV;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.42;Microsoft Windows Server 2022 (64-bit);Invgate_Assets_BSJ;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.62;Microsoft Windows Server 2012 (64-bit);LEGD62VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.26;Microsoft Windows Server 2019 (64-bit);MDE26SRV;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.16;Microsoft Windows Server 2019 (64-bit);MIM16SRV;Producción
BSJ;Producción3;bancosanjuan.net;169.254.55.214;Microsoft Windows Server 2016 or later (64-bit);NIW85VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.21.15.200;Microsoft Windows Server 2016 or later (64-bit);NTS020PRX1;Producción
BSJ;Producción3;bancosanjuan.net;172.20.14.22;Microsoft Windows Server 2012 (64-bit);NTS022;Producción
BSJ;Producción3;bancosanjuan.net;202.1.100.201;Microsoft Windows Server 2016 or later (64-bit);NTS100PRX2;Producción
BSJ;Producción3;bancosanjuan.net;172.20.4.101;Microsoft Windows Server 2012 (64-bit);NTS101SAM;Producción
BSJ;Producción3;bancosanjuan.net;2002:ca01:266::ca01:266;Microsoft Windows Server 2012 (64-bit);NTS102SAM;Producción
BSJ;Producción3;bancosanjuan.net;2002:ca01:366::ca01:366;Microsoft Windows Server 2012 (64-bit);NTS103SAM;Producción
BSJ;Producción3;bancosanjuan.net;2002:ca01:566::ca01:566;Microsoft Windows Server 2012 (64-bit);NTS105SAM;Producción
BSJ;Producción3;bancosanjuan.net;2002:ca01:666::ca01:666;Microsoft Windows Server 2012 (64-bit);NTS106SAM;Producción
BSJ;Producción3;bancosanjuan.net;202.1.7.200;Microsoft Windows Server 2022 (64-bit);NTS107PRX;Producción
BSJ;Producción3;bancosanjuan.net;202.1.13.211;Microsoft Windows Server 2022 (64-bit);NTS113PRX;Producción
BSJ;Producción3;bancosanjuan.net;202.1.15.239;Microsoft Windows Server 2012 (64-bit);NTS115PRT;Producción
BSJ;Producción3;bancosanjuan.net;202.1.16.239;Microsoft Windows Server 2022 (64-bit);NTS116PRT;Producción
BSJ;Producción3;bancosanjuan.net;202.1.19.201;Microsoft Windows Server 2016 or later (64-bit);NTS119PRX2;Producción
BSJ;Producción3;bancosanjuan.net;202.1.20.234;Microsoft Windows Server 2012 (64-bit);NTS120PRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.126;Microsoft Windows Server 2012 (64-bit);NTS126VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.217;Microsoft Windows Server 2012 (64-bit);NTS17VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.168;Microsoft Windows Server 2022 (64-bit);NTS190VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.21.69.200;Microsoft Windows Server 2019 (64-bit);NTS203PRX1;Producción
BSJ;Producción3;bancosanjuan.net;172.21.204.239;Microsoft Windows Server 2019 (64-bit);NTS204PRT;Producción
BSJ;Producción3;bancosanjuan.net;139.1.1.21;Microsoft Windows Server 2019 (64-bit);NTS21;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.29;Microsoft Windows Server 2012 (64-bit);NTS29VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.136;Microsoft Windows Server 2012 (64-bit);NTS34VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.47;Microsoft Windows Server 2012 (64-bit);NTS47VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.51;Microsoft Windows Server 2012 (64-bit);NTS51VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.58;Microsoft Windows Server 2012 (64-bit);NTS58VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.60;Microsoft Windows Server 2019 (64-bit);NTS60VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.161;Microsoft Windows Server 2019 (64-bit);NTS78VRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.83;Microsoft Windows Server 2012 (64-bit);NTS83PKIVRT;Producción
BSJ;Producción3;bancosanjuan.net;172.20.1.94;Microsoft Windows Server 2019 (64-bit);NTS94VRT;Producción
BSJ;Producción3;bancosanjuan.net;139.1.1.104;Microsoft Windows Server 2022 (64-bit);NTSMDC02;Producción
